x,y,layer1,layer2,voltage1,voltage2,current
1067.17,4267.48,L1_-_PRIMARY,L2_-_GND,0.00203864,0.00203864,-3.2132e-15
1067.17,4267.48,L2_-_GND,L3_-_GND,0.00203864,0.00209324,-0.0356409
1067.17,4267.48,L3_-_GND,L4_-_SECONDARY,0.00209324,0.00210462,-0.042148
1126.22,2554.88,L1_-_PRIMARY,L2_-_GND,0.00184406,0.00184406,-3.2132e-15
1126.22,2554.88,L2_-_GND,L3_-_GND,0.00184406,0.00195171,-0.0702773
1126.22,2554.88,L3_-_GND,L4_-_SECONDARY,0.00195171,0.00198855,-0.136461
1185.28,4267.48,L1_-_PRIMARY,L2_-_GND,0.00211043,0.00211043,-3.2132e-15
1185.28,4267.48,L2_-_GND,L3_-_GND,0.00211043,0.00216956,-0.0386012
1185.28,4267.48,L3_-_GND,L4_-_SECONDARY,0.00216956,0.00218195,-0.0458919
1244.33,2554.88,L1_-_PRIMARY,L2_-_GND,0.00193223,0.00193223,-3.2132e-15
1244.33,2554.88,L2_-_GND,L3_-_GND,0.00193223,0.00206512,-0.0867487
1244.33,2554.88,L3_-_GND,L4_-_SECONDARY,0.00206512,0.00212511,-0.222251
1303.39,4267.48,L1_-_PRIMARY,L2_-_GND,0.00217366,0.00217366,-3.2132e-15
1303.39,4267.48,L2_-_GND,L3_-_GND,0.00217366,0.00223533,-0.040262
1303.39,4267.48,L3_-_GND,L4_-_SECONDARY,0.00223533,0.0022478,-0.0461913
1362.44,2554.88,L1_-_PRIMARY,L2_-_GND,0.00200806,0.00200806,-3.2132e-15
1362.44,2554.88,L2_-_GND,L3_-_GND,0.00200806,0.00215152,-0.0936493
1362.44,2554.88,L3_-_GND,L4_-_SECONDARY,0.00215152,0.00221653,-0.240832
1362.44,3834.41,L1_-_PRIMARY,L2_-_GND,0.00215697,0.00215697,-3.2132e-15
1362.44,3834.41,L2_-_GND,L3_-_GND,0.00215697,0.00230692,-0.0978831
1362.44,3834.41,L3_-_GND,L4_-_SECONDARY,0.00230692,0.00236353,-0.209741
1421.5,3834.41,L1_-_PRIMARY,L2_-_GND,0.00220862,0.00220862,-3.2132e-15
1421.5,3834.41,L2_-_GND,L3_-_GND,0.00220862,0.00235364,-0.0946662
1421.5,3834.41,L3_-_GND,L4_-_SECONDARY,0.00235364,0.00239207,-0.142372
1421.5,4267.49,L1_-_PRIMARY,L2_-_GND,0.0022303,0.0022303,-3.2132e-15
1421.5,4267.49,L2_-_GND,L3_-_GND,0.0022303,0.00229358,-0.0413064
1421.5,4267.49,L3_-_GND,L4_-_SECONDARY,0.00229358,0.00230589,-0.0455988
1480.55,2554.88,L1_-_PRIMARY,L2_-_GND,0.00207734,0.00207734,-3.2132e-15
1480.55,2554.88,L2_-_GND,L3_-_GND,0.00207734,0.00222463,-0.0961505
1480.55,2554.88,L3_-_GND,L4_-_SECONDARY,0.00222463,0.00229094,-0.245647
1480.55,3834.41,L1_-_PRIMARY,L2_-_GND,0.00222668,0.00222668,-3.2132e-15
1480.55,3834.41,L2_-_GND,L3_-_GND,0.00222668,0.00238513,-0.103438
1480.55,3834.41,L3_-_GND,L4_-_SECONDARY,0.00238513,0.00244752,-0.231143
