x,y,layer1,layer2,voltage1,voltage2,current
1460.87,1848.19,L1_-_PRIMARY,L2_-_GND,0.0117273,0.0116501,0.286054
1460.87,1848.19,L2_-_GND,L3_-_GND,0.0116501,0.0111594,0.320284
1460.87,1848.19,L3_-_GND,L4_-_SECONDARY,0.0111594,0.0111594,-6.4264e-15
1460.87,1954.49,L1_-_PRIMARY,L2_-_GND,0.0116053,0.0114582,0.544893
1460.87,1954.49,L2_-_GND,L3_-_GND,0.0114582,0.0109542,0.329021
1460.87,1954.49,L3_-_GND,L4_-_SECONDARY,0.0109542,0.0109542,-6.4264e-15
1510.08,1795.04,L1_-_PRIMARY,L2_-_GND,0.012033,0.0119169,0.430046
1510.08,1795.04,L2_-_GND,L3_-_GND,0.0119169,0.0112757,0.418598
1510.08,1795.04,L3_-_GND,L4_-_SECONDARY,0.0112757,0.0112757,-6.4264e-15
1510.08,1901.34,L1_-_PRIMARY,L2_-_GND,0.0118202,0.0117198,0.371861
1510.08,1901.34,L2_-_GND,L3_-_GND,0.0117198,0.0111801,0.35231
1510.08,1901.34,L3_-_GND,L4_-_SECONDARY,0.0111801,0.0111801,-6.4264e-15
1559.29,1741.89,L1_-_PRIMARY,L2_-_GND,0.0125518,0.0122076,1.27511
1559.29,1741.89,L2_-_GND,L3_-_GND,0.0122076,0.0113126,0.584242
1559.29,1741.89,L3_-_GND,L4_-_SECONDARY,0.0113126,0.0113126,-6.4264e-15
1559.29,1848.19,L1_-_PRIMARY,L2_-_GND,0.0122701,0.0120361,0.866838
1559.29,1848.19,L2_-_GND,L3_-_GND,0.0120361,0.0113219,0.466213
1559.29,1848.19,L3_-_GND,L4_-_SECONDARY,0.0113219,0.0113219,-6.4264e-15
1559.29,1954.49,L1_-_PRIMARY,L2_-_GND,0.0120866,0.011784,1.12118
1559.29,1954.49,L2_-_GND,L3_-_GND,0.011784,0.0111023,0.445004
1559.29,1954.49,L3_-_GND,L4_-_SECONDARY,0.0111023,0.0111023,-6.4264e-15
1608.51,1688.74,L1_-_PRIMARY,L2_-_GND,0.0130364,0.0123703,2.46726
1608.51,1688.74,L2_-_GND,L3_-_GND,0.0123703,0.0112327,0.742645
1608.51,1688.74,L3_-_GND,L4_-_SECONDARY,0.0112327,0.0112327,-6.4264e-15
1608.51,1795.04,L1_-_PRIMARY,L2_-_GND,0.0128678,0.0124167,1.67102
1608.51,1795.04,L2_-_GND,L3_-_GND,0.0124167,0.0113996,0.663996
1608.51,1795.04,L3_-_GND,L4_-_SECONDARY,0.0113996,0.0113996,-6.4264e-15
1608.51,1901.34,L1_-_PRIMARY,L2_-_GND,0.0123941,0.0120493,1.27757
1608.51,1901.34,L2_-_GND,L3_-_GND,0.0120493,0.0112438,0.525828
1608.51,1901.34,L3_-_GND,L4_-_SECONDARY,0.0112438,0.0112438,-6.4264e-15
1612.44,1440.71,L1_-_PRIMARY,L2_-_GND,0.0103687,0.0103687,6.4264e-15
1612.44,1440.71,L2_-_GND,L3_-_GND,0.0103687,0.0101296,0.156061
1612.44,1440.71,L3_-_GND,L4_-_SECONDARY,0.0101296,0.0101296,-6.4264e-15
1636.07,1334.41,L1_-_PRIMARY,L2_-_GND,0.00990477,0.00990477,6.4264e-15
1636.07,1334.41,L2_-_GND,L3_-_GND,0.00990477,0.00975264,0.0993058
1636.07,1334.41,L3_-_GND,L4_-_SECONDARY,0.00975264,0.00975264,-6.4264e-15
1657.72,1741.89,L1_-_PRIMARY,L2_-_GND,0.0136145,0.0126616,3.52998
1657.72,1741.89,L2_-_GND,L3_-_GND,0.0126616,0.0112769,0.903939
1657.72,1741.89,L3_-_GND,L4_-_SECONDARY,0.0112769,0.0112769,-6.4264e-15
1657.72,1848.19,L1_-_PRIMARY,L2_-_GND,0.0128833,0.0123051,2.14197
1657.72,1848.19,L2_-_GND,L3_-_GND,0.0123051,0.0112394,0.695619
1657.72,1848.19,L3_-_GND,L4_-_SECONDARY,0.0112394,0.0112394,-6.4264e-15
1717.56,2334.6,L1_-_PRIMARY,L2_-_GND,0.104388,0.104283,2.32052
1717.56,2334.6,L2_-_GND,L3_-_GND,0.104283,0.103687,2.32052
1717.56,2334.6,L3_-_GND,L4_-_SECONDARY,0.103687,0.103582,2.32052
1717.56,2535.39,L1_-_PRIMARY,L2_-_GND,0.10487,0.104767,2.25455
1717.56,2535.39,L2_-_GND,L3_-_GND,0.104767,0.104188,2.25455
1717.56,2535.39,L3_-_GND,L4_-_SECONDARY,0.104188,0.104086,2.25455
1710.87,627.714,L1_-_PRIMARY,L2_-_GND,0.00900359,0.00900359,6.4264e-15
1710.87,627.714,L2_-_GND,L3_-_GND,0.00900359,0.00898698,0.0108399
1710.87,627.714,L3_-_GND,L4_-_SECONDARY,0.00898698,0.00898698,-6.4264e-15
1710.87,745.824,L1_-_PRIMARY,L2_-_GND,0.00909352,0.00909352,-0
1710.87,745.824,L2_-_GND,L3_-_GND,0.00909352,0.00907418,0.0126254
1710.87,745.824,L3_-_GND,L4_-_SECONDARY,0.00907418,0.00907418,-6.4264e-15
1710.87,854.092,L1_-_PRIMARY,L2_-_GND,0.00918442,0.00918442,6.4264e-15
1710.87,854.092,L2_-_GND,L3_-_GND,0.00918442,0.00915388,0.0199368
1710.87,854.092,L3_-_GND,L4_-_SECONDARY,0.00915388,0.00915388,-6.4264e-15
1748.27,627.714,L1_-_PRIMARY,L2_-_GND,35.8744,35.8744,-7.89675e-11
1748.27,627.714,L2_-_GND,L3_-_GND,35.8744,35.8744,-8.349e-11
1748.27,627.714,L3_-_GND,L4_-_SECONDARY,35.8744,35.8744,-1.0529e-10
1748.27,745.824,L1_-_PRIMARY,L2_-_GND,0.0997451,0.0997451,-4.11289e-13
1748.27,745.824,L2_-_GND,L3_-_GND,0.0997451,0.0997451,-3.6237e-13
1748.27,745.824,L3_-_GND,L4_-_SECONDARY,0.0997451,0.0997451,-4.11289e-13
1799.45,1814.72,L1_-_PRIMARY,L2_-_GND,0.100031,0.10011,-0.291711
1799.45,1814.72,L2_-_GND,L3_-_GND,0.10011,0.100557,-0.291711
1799.45,1814.72,L3_-_GND,L4_-_SECONDARY,0.100557,0.100635,-0.291711
1799.45,1861.97,L1_-_PRIMARY,L2_-_GND,0.100382,0.10044,-0.214871
1799.45,1861.97,L2_-_GND,L3_-_GND,0.10044,0.100769,-0.214871
1799.45,1861.97,L3_-_GND,L4_-_SECONDARY,0.100769,0.100827,-0.214871
1799.45,1484.01,L1_-_PRIMARY,L2_-_GND,0.0991803,0.0992274,-0.174599
1799.45,1484.01,L2_-_GND,L3_-_GND,0.0992274,0.0994949,-0.174599
1799.45,1484.01,L3_-_GND,L4_-_SECONDARY,0.0994949,0.099542,-0.174599
1799.45,1531.26,L1_-_PRIMARY,L2_-_GND,0.0991687,0.0992321,-0.234804
1799.45,1531.26,L2_-_GND,L3_-_GND,0.0992321,0.0995918,-0.234804
1799.45,1531.26,L3_-_GND,L4_-_SECONDARY,0.0995918,0.0996552,-0.234804
1799.45,1578.5,L1_-_PRIMARY,L2_-_GND,0.0991422,0.0992197,-0.287
1799.45,1578.5,L2_-_GND,L3_-_GND,0.0992197,0.0996593,-0.287
1799.45,1578.5,L3_-_GND,L4_-_SECONDARY,0.0996593,0.0997368,-0.287
1849.16,866.395,L1_-_PRIMARY,L2_-_GND,0.00936956,0.00936956,6.4264e-15
1849.16,866.395,L2_-_GND,L3_-_GND,0.00936956,0.00933487,0.0226453
1849.16,866.395,L3_-_GND,L4_-_SECONDARY,0.00933487,0.00933487,-6.4264e-15
1850.14,730.568,L1_-_PRIMARY,L2_-_GND,0.00920877,0.00920877,6.4264e-15
1850.14,730.568,L2_-_GND,L3_-_GND,0.00920877,0.00919072,0.0117819
1850.14,730.568,L3_-_GND,L4_-_SECONDARY,0.00919072,0.00919072,-6.4264e-15
1853.59,636.572,L1_-_PRIMARY,L2_-_GND,0.00915426,0.00915426,6.4264e-15
1853.59,636.572,L2_-_GND,L3_-_GND,0.00915426,0.00913861,0.0102161
1853.59,636.572,L3_-_GND,L4_-_SECONDARY,0.00913861,0.00913861,-6.4264e-15
1870.32,1436.77,L1_-_PRIMARY,L2_-_GND,0.0991851,0.0992276,-0.157278
1870.32,1436.77,L2_-_GND,L3_-_GND,0.0992276,0.0994685,-0.157278
1870.32,1436.77,L3_-_GND,L4_-_SECONDARY,0.0994685,0.099511,-0.157278
1870.32,1484.01,L1_-_PRIMARY,L2_-_GND,0.0991313,0.0991833,-0.192471
1870.32,1484.01,L2_-_GND,L3_-_GND,0.0991833,0.0994781,-0.192471
1870.32,1484.01,L3_-_GND,L4_-_SECONDARY,0.0994781,0.0995301,-0.192471
1870.32,1531.26,L1_-_PRIMARY,L2_-_GND,0.0990757,0.0991459,-0.260311
1870.32,1531.26,L2_-_GND,L3_-_GND,0.0991459,0.0995447,-0.260311
1870.32,1531.26,L3_-_GND,L4_-_SECONDARY,0.0995447,0.099615,-0.260311
1870.32,1578.5,L1_-_PRIMARY,L2_-_GND,0.0990007,0.099091,-0.334446
1870.32,1578.5,L2_-_GND,L3_-_GND,0.099091,0.0996033,-0.334446
1870.32,1578.5,L3_-_GND,L4_-_SECONDARY,0.0996033,0.0996936,-0.334446
1870.32,1814.72,L1_-_PRIMARY,L2_-_GND,0.0998422,0.0999303,-0.326232
1870.32,1814.72,L2_-_GND,L3_-_GND,0.0999303,0.10043,-0.326232
1870.32,1814.72,L3_-_GND,L4_-_SECONDARY,0.10043,0.100518,-0.326232
1870.32,1861.97,L1_-_PRIMARY,L2_-_GND,0.100242,0.100304,-0.22683
1870.32,1861.97,L2_-_GND,L3_-_GND,0.100304,0.100651,-0.22683
1870.32,1861.97,L3_-_GND,L4_-_SECONDARY,0.100651,0.100712,-0.22683
1874.25,1385.59,L1_-_PRIMARY,L2_-_GND,0.0992122,0.0992459,-0.124867
1874.25,1385.59,L2_-_GND,L3_-_GND,0.0992459,0.0994372,-0.124867
1874.25,1385.59,L3_-_GND,L4_-_SECONDARY,0.0994372,0.0994709,-0.124867
1918.35,2334.6,L1_-_PRIMARY,L2_-_GND,0.104179,0.104079,2.2059
1918.35,2334.6,L2_-_GND,L3_-_GND,0.104079,0.103512,2.2059
1918.35,2334.6,L3_-_GND,L4_-_SECONDARY,0.103512,0.103412,2.2059
1918.35,2535.39,L1_-_PRIMARY,L2_-_GND,0.10472,0.104618,2.25254
1918.35,2535.39,L2_-_GND,L3_-_GND,0.104618,0.104039,2.25254
1918.35,2535.39,L3_-_GND,L4_-_SECONDARY,0.104039,0.103937,2.25254
1941.18,1531.26,L1_-_PRIMARY,L2_-_GND,0.0991172,0.099177,-0.221752
1941.18,1531.26,L2_-_GND,L3_-_GND,0.099177,0.0995167,-0.221752
1941.18,1531.26,L3_-_GND,L4_-_SECONDARY,0.0995167,0.0995766,-0.221752
1941.18,1578.5,L1_-_PRIMARY,L2_-_GND,0.0988664,0.0989647,-0.364223
1941.18,1578.5,L2_-_GND,L3_-_GND,0.0989647,0.0995227,-0.364223
1941.18,1578.5,L3_-_GND,L4_-_SECONDARY,0.0995227,0.099621,-0.364223
1941.18,1814.72,L1_-_PRIMARY,L2_-_GND,0.09968,0.0997745,-0.350322
1941.18,1814.72,L2_-_GND,L3_-_GND,0.0997745,0.100311,-0.350322
1941.18,1814.72,L3_-_GND,L4_-_SECONDARY,0.100311,0.100406,-0.350322
1941.18,1861.97,L1_-_PRIMARY,L2_-_GND,0.100146,0.100207,-0.224977
1941.18,1861.97,L2_-_GND,L3_-_GND,0.100207,0.100551,-0.224977
1941.18,1861.97,L3_-_GND,L4_-_SECONDARY,0.100551,0.100612,-0.224977
1952.99,468.265,L1_-_PRIMARY,L2_-_GND,0.00922161,0.00920056,0.0779802
1952.99,468.265,L2_-_GND,L3_-_GND,0.00920056,0.00917085,0.0193982
1952.99,468.265,L3_-_GND,L4_-_SECONDARY,0.00917085,0.00917085,-6.4264e-15
1952.99,547.005,L1_-_PRIMARY,L2_-_GND,0.00922682,0.00921975,0.0261937
1952.99,547.005,L2_-_GND,L3_-_GND,0.00921975,0.00919814,0.014104
1952.99,547.005,L3_-_GND,L4_-_SECONDARY,0.00919814,0.00919814,-6.4264e-15
2012.05,1578.5,L1_-_PRIMARY,L2_-_GND,0.0988488,0.0989394,-0.335882
2012.05,1578.5,L2_-_GND,L3_-_GND,0.0989394,0.099454,-0.335882
2012.05,1578.5,L3_-_GND,L4_-_SECONDARY,0.099454,0.0995446,-0.335882
2012.05,1625.75,L1_-_PRIMARY,L2_-_GND,0.0987254,0.0988373,-0.414403
2012.05,1625.75,L2_-_GND,L3_-_GND,0.0988373,0.0994721,-0.414403
2012.05,1625.75,L3_-_GND,L4_-_SECONDARY,0.0994721,0.099584,-0.414403
2012.05,1672.99,L1_-_PRIMARY,L2_-_GND,0.0987326,0.0988545,-0.451687
2012.05,1672.99,L2_-_GND,L3_-_GND,0.0988545,0.0995465,-0.451687
2012.05,1672.99,L3_-_GND,L4_-_SECONDARY,0.0995465,0.0996684,-0.451687
2012.05,1720.23,L1_-_PRIMARY,L2_-_GND,0.0988412,0.0989658,-0.461524
2012.05,1720.23,L2_-_GND,L3_-_GND,0.0989658,0.0996728,-0.461524
2012.05,1720.23,L3_-_GND,L4_-_SECONDARY,0.0996728,0.0997974,-0.461524
2012.05,1767.48,L1_-_PRIMARY,L2_-_GND,0.0991799,0.099301,-0.448689
2012.05,1767.48,L2_-_GND,L3_-_GND,0.099301,0.0999884,-0.448689
2012.05,1767.48,L3_-_GND,L4_-_SECONDARY,0.0999884,0.10011,-0.448689
2012.05,1814.72,L1_-_PRIMARY,L2_-_GND,0.0996741,0.099756,-0.303171
2012.05,1814.72,L2_-_GND,L3_-_GND,0.099756,0.10022,-0.303171
2012.05,1814.72,L3_-_GND,L4_-_SECONDARY,0.10022,0.100302,-0.303171
2012.05,1861.97,L1_-_PRIMARY,L2_-_GND,0.100108,0.100163,-0.203499
2012.05,1861.97,L2_-_GND,L3_-_GND,0.100163,0.100475,-0.203499
2012.05,1861.97,L3_-_GND,L4_-_SECONDARY,0.100475,0.10053,-0.203499
2035.67,823.58,L1_-_PRIMARY,L2_-_GND,0.00938609,0.00938609,6.4264e-15
2035.67,823.58,L2_-_GND,L3_-_GND,0.00938609,0.00937375,0.00805019
2035.67,823.58,L3_-_GND,L4_-_SECONDARY,0.00937375,0.00937375,-6.4264e-15
2063.72,796.021,L1_-_PRIMARY,L2_-_GND,0.00938762,0.00938762,6.4264e-15
2063.72,796.021,L2_-_GND,L3_-_GND,0.00938762,0.00937219,0.0100762
2063.72,796.021,L3_-_GND,L4_-_SECONDARY,0.00937219,0.00937219,-6.4264e-15
2071.6,858.521,L1_-_PRIMARY,L2_-_GND,0.00943809,0.00943809,1.28528e-14
2071.6,858.521,L2_-_GND,L3_-_GND,0.00943809,0.00941587,0.0145031
2071.6,858.521,L3_-_GND,L4_-_SECONDARY,0.00941587,0.00941587,-6.4264e-15
2073.07,1578.5,L1_-_PRIMARY,L2_-_GND,0.0990998,0.0991569,-0.211602
2073.07,1578.5,L2_-_GND,L3_-_GND,0.0991569,0.099481,-0.211602
2073.07,1578.5,L3_-_GND,L4_-_SECONDARY,0.099481,0.0995381,-0.211602
2073.07,1625.75,L1_-_PRIMARY,L2_-_GND,0.0991185,0.0991781,-0.220584
2073.07,1625.75,L2_-_GND,L3_-_GND,0.0991781,0.099516,-0.220584
2073.07,1625.75,L3_-_GND,L4_-_SECONDARY,0.099516,0.0995755,-0.220584
2073.07,1672.99,L1_-_PRIMARY,L2_-_GND,0.0991611,0.0992257,-0.239509
2073.07,1672.99,L2_-_GND,L3_-_GND,0.0992257,0.0995926,-0.239509
2073.07,1672.99,L3_-_GND,L4_-_SECONDARY,0.0995926,0.0996573,-0.239509
2073.07,1720.23,L1_-_PRIMARY,L2_-_GND,0.0994083,0.0994576,-0.182555
2073.07,1720.23,L2_-_GND,L3_-_GND,0.0994576,0.0997372,-0.182555
2073.07,1720.23,L3_-_GND,L4_-_SECONDARY,0.0997372,0.0997865,-0.182555
2073.07,1767.48,L1_-_PRIMARY,L2_-_GND,0.0996511,0.0997093,-0.215657
2073.07,1767.48,L2_-_GND,L3_-_GND,0.0997093,0.10004,-0.215657
2073.07,1767.48,L3_-_GND,L4_-_SECONDARY,0.10004,0.100098,-0.215657
2073.07,1814.72,L1_-_PRIMARY,L2_-_GND,0.0999345,0.0999807,-0.171399
2073.07,1814.72,L2_-_GND,L3_-_GND,0.0999807,0.100243,-0.171399
2073.07,1814.72,L3_-_GND,L4_-_SECONDARY,0.100243,0.10029,-0.171399
2073.07,1861.97,L1_-_PRIMARY,L2_-_GND,0.100232,0.100268,-0.136409
2073.07,1861.97,L2_-_GND,L3_-_GND,0.100268,0.100477,-0.136409
2073.07,1861.97,L3_-_GND,L4_-_SECONDARY,0.100477,0.100514,-0.136409
2134.1,1578.5,L1_-_PRIMARY,L2_-_GND,0.0991703,0.0992163,-0.170604
2134.1,1578.5,L2_-_GND,L3_-_GND,0.0992163,0.0994777,-0.170604
2134.1,1578.5,L3_-_GND,L4_-_SECONDARY,0.0994777,0.0995237,-0.170604
2134.1,1625.75,L1_-_PRIMARY,L2_-_GND,0.0992048,0.099251,-0.171333
2134.1,1625.75,L2_-_GND,L3_-_GND,0.099251,0.0995135,-0.171333
2134.1,1625.75,L3_-_GND,L4_-_SECONDARY,0.0995135,0.0995597,-0.171333
2134.1,1672.99,L1_-_PRIMARY,L2_-_GND,0.099262,0.0993114,-0.182883
2134.1,1672.99,L2_-_GND,L3_-_GND,0.0993114,0.0995916,-0.182883
2134.1,1672.99,L3_-_GND,L4_-_SECONDARY,0.0995916,0.0996409,-0.182883
2134.1,1720.23,L1_-_PRIMARY,L2_-_GND,0.0995203,0.0995533,-0.122091
2134.1,1720.23,L2_-_GND,L3_-_GND,0.0995533,0.0997403,-0.122091
2134.1,1720.23,L3_-_GND,L4_-_SECONDARY,0.0997403,0.0997732,-0.122091
2134.1,1767.48,L1_-_PRIMARY,L2_-_GND,0.0997446,0.0997884,-0.162075
2134.1,1767.48,L2_-_GND,L3_-_GND,0.0997884,0.100037,-0.162075
2134.1,1767.48,L3_-_GND,L4_-_SECONDARY,0.100037,0.10008,-0.162075
2134.1,1814.72,L1_-_PRIMARY,L2_-_GND,0.0999988,0.100034,-0.131835
2134.1,1814.72,L2_-_GND,L3_-_GND,0.100034,0.100236,-0.131835
2134.1,1814.72,L3_-_GND,L4_-_SECONDARY,0.100236,0.100272,-0.131835
2134.1,1861.97,L1_-_PRIMARY,L2_-_GND,0.100269,0.100299,-0.10943
2134.1,1861.97,L2_-_GND,L3_-_GND,0.100299,0.100466,-0.10943
2134.1,1861.97,L3_-_GND,L4_-_SECONDARY,0.100466,0.100496,-0.10943
2149.85,468.265,L1_-_PRIMARY,L2_-_GND,0.00927976,0.00928674,-0.0258575
2149.85,468.265,L2_-_GND,L3_-_GND,0.00928674,0.00928355,0.00208484
2149.85,468.265,L3_-_GND,L4_-_SECONDARY,0.00928355,0.00928355,-6.4264e-15
2149.85,547.005,L1_-_PRIMARY,L2_-_GND,0.00928278,0.00930392,-0.0783164
2149.85,547.005,L2_-_GND,L3_-_GND,0.00930392,0.00930837,-0.00289926
2149.85,547.005,L3_-_GND,L4_-_SECONDARY,0.00930837,0.00930837,-6.4264e-15
2208.9,1688.74,L1_-_PRIMARY,L2_-_GND,0.0100106,0.01,0.0391084
2208.9,1688.74,L2_-_GND,L3_-_GND,0.01,0.00996016,0.0260116
2208.9,1688.74,L3_-_GND,L4_-_SECONDARY,0.00996016,0.00996016,-6.4264e-15
2208.9,1741.89,L1_-_PRIMARY,L2_-_GND,0.0100174,0.0100136,0.0141982
2208.9,1741.89,L2_-_GND,L3_-_GND,0.0100136,0.00998291,0.0200159
2208.9,1741.89,L3_-_GND,L4_-_SECONDARY,0.00998291,0.00998291,-6.4264e-15
2208.9,1848.19,L1_-_PRIMARY,L2_-_GND,0.0100544,0.0100673,-0.048054
2208.9,1848.19,L2_-_GND,L3_-_GND,0.0100673,0.0100448,0.0146845
2208.9,1848.19,L3_-_GND,L4_-_SECONDARY,0.0100448,0.0100448,-6.4264e-15
2208.9,1954.49,L1_-_PRIMARY,L2_-_GND,0.0100802,0.0101179,-0.139643
2208.9,1954.49,L2_-_GND,L3_-_GND,0.0101179,0.0100804,0.024467
2208.9,1954.49,L3_-_GND,L4_-_SECONDARY,0.0100804,0.0100804,-6.4264e-15
2258.11,1795.04,L1_-_PRIMARY,L2_-_GND,0.0100239,0.0100219,0.00741366
2258.11,1795.04,L2_-_GND,L3_-_GND,0.0100219,0.00999751,0.0159049
2258.11,1795.04,L3_-_GND,L4_-_SECONDARY,0.00999751,0.00999751,-6.4264e-15
2258.11,1901.34,L1_-_PRIMARY,L2_-_GND,0.0100583,0.0100689,-0.0394238
2258.11,1901.34,L2_-_GND,L3_-_GND,0.0100689,0.0100492,0.0128725
2258.11,1901.34,L3_-_GND,L4_-_SECONDARY,0.0100492,0.0100492,-6.4264e-15
2307.33,1848.19,L1_-_PRIMARY,L2_-_GND,0.0100374,0.0100387,-0.00497468
2307.33,1848.19,L2_-_GND,L3_-_GND,0.0100387,0.0100217,0.0111363
2307.33,1848.19,L3_-_GND,L4_-_SECONDARY,0.0100217,0.0100217,-6.4264e-15
2307.33,1954.49,L1_-_PRIMARY,L2_-_GND,0.0100547,0.0100674,-0.0472994
2307.33,1954.49,L2_-_GND,L3_-_GND,0.0100674,0.0100427,0.0161228
2307.33,1954.49,L3_-_GND,L4_-_SECONDARY,0.0100427,0.0100427,-6.4264e-15
2356.54,1795.04,L1_-_PRIMARY,L2_-_GND,0.0100118,0.0100076,0.0152514
2356.54,1795.04,L2_-_GND,L3_-_GND,0.0100076,0.00998254,0.0163942
2356.54,1795.04,L3_-_GND,L4_-_SECONDARY,0.00998254,0.00998254,-6.4264e-15
2356.54,1901.34,L1_-_PRIMARY,L2_-_GND,0.0100358,0.0100395,-0.0137929
2356.54,1901.34,L2_-_GND,L3_-_GND,0.0100395,0.0100204,0.0124428
2356.54,1901.34,L3_-_GND,L4_-_SECONDARY,0.0100204,0.0100204,-6.4264e-15
2405.75,1741.89,L1_-_PRIMARY,L2_-_GND,0.00999843,0.00998838,0.0372268
2405.75,1741.89,L2_-_GND,L3_-_GND,0.00998838,0.00995518,0.0216762
2405.75,1741.89,L3_-_GND,L4_-_SECONDARY,0.00995518,0.00995518,-6.4264e-15
2405.75,1848.19,L1_-_PRIMARY,L2_-_GND,0.0100179,0.0100137,0.0157387
2405.75,1848.19,L2_-_GND,L3_-_GND,0.0100137,0.00998981,0.01557
2405.75,1848.19,L3_-_GND,L4_-_SECONDARY,0.00998981,0.00998981,-6.4264e-15
2405.75,1954.49,L1_-_PRIMARY,L2_-_GND,0.0100293,0.0100303,-0.0038867
2405.75,1954.49,L2_-_GND,L3_-_GND,0.0100303,0.0100012,0.0190464
2405.75,1954.49,L3_-_GND,L4_-_SECONDARY,0.0100012,0.0100012,-6.4264e-15
2417.56,834.407,L1_-_PRIMARY,L2_-_GND,0.00955553,0.00955553,3.85584e-14
2417.56,834.407,L2_-_GND,L3_-_GND,0.00955553,0.00953089,0.0160844
2417.56,834.407,L3_-_GND,L4_-_SECONDARY,0.00953089,0.00953089,-6.4264e-15
2452.99,1476.14,L1_-_PRIMARY,L2_-_GND,0.0098497,0.0098497,6.4264e-15
2452.99,1476.14,L2_-_GND,L3_-_GND,0.0098497,0.00981929,0.0198528
2452.99,1476.14,L3_-_GND,L4_-_SECONDARY,0.00981929,0.00981929,-6.4264e-15
2454.96,1688.74,L1_-_PRIMARY,L2_-_GND,0.00998936,0.00997324,0.0597351
2454.96,1688.74,L2_-_GND,L3_-_GND,0.00997324,0.00993339,0.0260109
2454.96,1688.74,L3_-_GND,L4_-_SECONDARY,0.00993339,0.00993339,-6.4264e-15
2454.96,1795.04,L1_-_PRIMARY,L2_-_GND,0.00999886,0.00999115,0.0285411
2454.96,1795.04,L2_-_GND,L3_-_GND,0.00999115,0.00996117,0.0195721
2454.96,1795.04,L3_-_GND,L4_-_SECONDARY,0.00996117,0.00996117,-6.4264e-15
2454.96,1901.34,L1_-_PRIMARY,L2_-_GND,0.0100162,0.0100127,0.0128996
2454.96,1901.34,L2_-_GND,L3_-_GND,0.0100127,0.00998564,0.0176504
2454.96,1901.34,L3_-_GND,L4_-_SECONDARY,0.00998564,0.00998564,-6.4264e-15
2504.18,1741.89,L1_-_PRIMARY,L2_-_GND,0.00998939,0.00997627,0.048613
2504.18,1741.89,L2_-_GND,L3_-_GND,0.00997627,0.00994011,0.0236068
2504.18,1741.89,L3_-_GND,L4_-_SECONDARY,0.00994011,0.00994011,-6.4264e-15
2504.18,1848.19,L1_-_PRIMARY,L2_-_GND,0.010002,0.00999705,0.0183479
2504.18,1848.19,L2_-_GND,L3_-_GND,0.00999705,0.00996863,0.0185507
2504.18,1848.19,L3_-_GND,L4_-_SECONDARY,0.00996863,0.00996863,-0
2521.89,1334.41,L1_-_PRIMARY,L2_-_GND,0.00977365,0.00977365,6.4264e-15
2521.89,1334.41,L2_-_GND,L3_-_GND,0.00977365,0.00975277,0.0136297
2521.89,1334.41,L3_-_GND,L4_-_SECONDARY,0.00975277,0.00975277,-6.4264e-15
2929.37,2833.58,L1_-_PRIMARY,L2_-_GND,0.00989174,0.00989392,-0.00806216
2929.37,2833.58,L2_-_GND,L3_-_GND,0.00989392,0.00987414,0.0129125
2929.37,2833.58,L3_-_GND,L4_-_SECONDARY,0.00987414,0.00987414,-6.4264e-15
2945.12,3086.38,L1_-_PRIMARY,L2_-_GND,0.00988713,0.00988944,-0.00855324
2945.12,3086.38,L2_-_GND,L3_-_GND,0.00988944,0.00987366,0.0103026
2945.12,3086.38,L3_-_GND,L4_-_SECONDARY,0.00987366,0.00987366,-6.4264e-15
3063.23,2850.15,L1_-_PRIMARY,L2_-_GND,0.00988476,0.00988589,-0.00418796
3063.23,2850.15,L2_-_GND,L3_-_GND,0.00988589,0.00987423,0.00760898
3063.23,2850.15,L3_-_GND,L4_-_SECONDARY,0.00987423,0.00987423,-6.4264e-15
3063.23,2968.27,L1_-_PRIMARY,L2_-_GND,0.00988387,0.00988457,-0.0026057
3063.23,2968.27,L2_-_GND,L3_-_GND,0.00988457,0.00987499,0.00625872
3063.23,2968.27,L3_-_GND,L4_-_SECONDARY,0.00987499,0.00987499,-6.4264e-15
3063.23,3086.38,L1_-_PRIMARY,L2_-_GND,0.00988375,0.00988392,-0.000616209
3063.23,3086.38,L2_-_GND,L3_-_GND,0.00988392,0.0098755,0.00549621
3063.23,3086.38,L3_-_GND,L4_-_SECONDARY,0.0098755,0.0098755,-6.4264e-15
3124.25,1787.16,L1_-_PRIMARY,L2_-_GND,0.00981542,0.0098121,0.0123033
3124.25,1787.16,L2_-_GND,L3_-_GND,0.0098121,0.00979823,0.00905235
3124.25,1787.16,L3_-_GND,L4_-_SECONDARY,0.00979823,0.00979823,-6.4264e-15
3124.25,1984.01,L1_-_PRIMARY,L2_-_GND,0.00983479,0.00984147,-0.0247337
3124.25,1984.01,L2_-_GND,L3_-_GND,0.00984147,0.00983412,0.00479583
3124.25,1984.01,L3_-_GND,L4_-_SECONDARY,0.00983412,0.00983412,-6.4264e-15
3181.34,2850.15,L1_-_PRIMARY,L2_-_GND,0.00988106,0.00988094,0.000446169
3181.34,2850.15,L2_-_GND,L3_-_GND,0.00988094,0.00987242,0.0055599
3181.34,2850.15,L3_-_GND,L4_-_SECONDARY,0.00987242,0.00987242,-6.4264e-15
3181.34,2968.27,L1_-_PRIMARY,L2_-_GND,0.00988086,0.00988048,0.00140383
3181.34,2968.27,L2_-_GND,L3_-_GND,0.00988048,0.00987402,0.00421759
