x,y,layer1,layer2,voltage1,voltage2,current
3202.99,1787.16,L1_-_PRIMARY,L2_-_GND,0.0121519,0.0121342,0.0655847
3202.99,1787.16,L2_-_GND,L3_-_GND,0.0121342,0.0120502,0.0548172
3202.99,1787.16,L3_-_GND,L4_-_SECONDARY,0.0120502,0.0120502,-1.28528e-14
3202.99,1984.01,L1_-_PRIMARY,L2_-_GND,0.0121904,0.0121907,-0.00112976
3202.99,1984.01,L2_-_GND,L3_-_GND,0.0121907,0.0121153,0.0491784
3202.99,1984.01,L3_-_GND,L4_-_SECONDARY,0.0121153,0.0121153,-1.28528e-14
3239.41,2585.7,L1_-_PRIMARY,L2_-_GND,0.0120782,0.0120832,-0.018496
3239.41,2585.7,L2_-_GND,L3_-_GND,0.0120832,0.0120315,0.0337146
3239.41,2585.7,L3_-_GND,L4_-_SECONDARY,0.0120315,0.0120315,-1.28528e-14
3299.45,2850.15,L1_-_PRIMARY,L2_-_GND,0.0119964,0.0120031,-0.0247195
3299.45,2850.15,L2_-_GND,L3_-_GND,0.0120031,0.0119874,0.0102483
3299.45,2850.15,L3_-_GND,L4_-_SECONDARY,0.0119874,0.0119874,-1.28528e-14
3299.45,2968.27,L1_-_PRIMARY,L2_-_GND,0.0119884,0.0119904,-0.00739733
3299.45,2968.27,L2_-_GND,L3_-_GND,0.0119904,0.0119788,0.00753798
3299.45,2968.27,L3_-_GND,L4_-_SECONDARY,0.0119788,0.0119788,-1.28528e-14
3299.45,3086.38,L1_-_PRIMARY,L2_-_GND,0.0119846,0.0119848,-0.000857802
3299.45,3086.38,L2_-_GND,L3_-_GND,0.0119848,0.0119747,0.00659291
3299.45,3086.38,L3_-_GND,L4_-_SECONDARY,0.0119747,0.0119747,-1.28528e-14
3417.56,3086.38,L1_-_PRIMARY,L2_-_GND,0.0119917,0.011995,-0.0119682
3417.56,3086.38,L2_-_GND,L3_-_GND,0.011995,0.0119864,0.0056165
3417.56,3086.38,L3_-_GND,L4_-_SECONDARY,0.0119864,0.0119864,-1.28528e-14
3433.31,2833.58,L1_-_PRIMARY,L2_-_GND,0.0120107,0.0120168,-0.0226645
3433.31,2833.58,L2_-_GND,L3_-_GND,0.0120168,0.0119992,0.0115127
3433.31,2833.58,L3_-_GND,L4_-_SECONDARY,0.0119992,0.0119992,-1.28528e-14
3509.41,594.925,L1_-_PRIMARY,L2_-_GND,0.0115076,0.0115076,4.92863e-14
3509.41,594.925,L2_-_GND,L3_-_GND,0.0115076,0.0114999,0.0192873
3509.41,594.925,L3_-_GND,L4_-_SECONDARY,0.0114999,0.0114999,-4.92863e-14
3509.41,831.145,L1_-_PRIMARY,L2_-_GND,0.0116105,0.0116105,-0
3509.41,831.145,L2_-_GND,L3_-_GND,0.0116105,0.0116015,0.0226082
3509.41,831.145,L3_-_GND,L4_-_SECONDARY,0.0116015,0.0116015,-7.39295e-14
3509.41,1667.76,L1_-_PRIMARY,L2_-_GND,0.0119897,0.0119897,4.92863e-14
3509.41,1667.76,L2_-_GND,L3_-_GND,0.0119897,0.0119764,0.0334394
3509.41,1667.76,L3_-_GND,L4_-_SECONDARY,0.0119764,0.0119764,-4.92863e-14
3627.52,594.925,L1_-_PRIMARY,L2_-_GND,0.0115459,0.0115459,4.92863e-14
3627.52,594.925,L2_-_GND,L3_-_GND,0.0115459,0.0115392,0.0169232
3627.52,594.925,L3_-_GND,L4_-_SECONDARY,0.0115392,0.0115392,-2.46432e-14
3627.52,831.145,L1_-_PRIMARY,L2_-_GND,0.0116321,0.0116321,7.39295e-14
3627.52,831.145,L2_-_GND,L3_-_GND,0.0116321,0.0116248,0.0182575
3627.52,831.145,L3_-_GND,L4_-_SECONDARY,0.0116248,0.0116248,-2.46432e-14
3627.52,1667.76,L1_-_PRIMARY,L2_-_GND,0.0119585,0.0119585,7.39295e-14
3627.52,1667.76,L2_-_GND,L3_-_GND,0.0119585,0.0119553,0.00799235
3627.52,1667.76,L3_-_GND,L4_-_SECONDARY,0.0119553,0.0119553,-4.92863e-14
