x,y,layer1,layer2,voltage1,voltage2,current
1023.86,1861.97,L2_-_GND,L3_-_GND,0.126052,0.126284,-0.151753
1023.86,1861.97,L3_-_GND,L4_-_SECONDARY,0.126284,0.126325,-0.151753
1027.8,1385.59,L1_-_PRIMARY,L2_-_GND,0.124742,0.124782,-0.145884
1027.8,1385.59,L2_-_GND,L3_-_GND,0.124782,0.125005,-0.145884
1027.8,1385.59,L3_-_GND,L4_-_SECONDARY,0.125005,0.125044,-0.145884
1094.73,1531.26,L1_-_PRIMARY,L2_-_GND,0.124576,0.124644,-0.252409
1094.73,1531.26,L2_-_GND,L3_-_GND,0.124644,0.12503,-0.252409
1094.73,1531.26,L3_-_GND,L4_-_SECONDARY,0.12503,0.125099,-0.252409
1094.73,1578.5,L1_-_PRIMARY,L2_-_GND,0.124401,0.124505,-0.382068
1094.73,1578.5,L2_-_GND,L3_-_GND,0.124505,0.12509,-0.382068
1094.73,1578.5,L3_-_GND,L4_-_SECONDARY,0.12509,0.125193,-0.382068
1094.73,1814.72,L1_-_PRIMARY,L2_-_GND,0.125379,0.125466,-0.321746
1094.73,1814.72,L2_-_GND,L3_-_GND,0.125466,0.125959,-0.321746
1094.73,1814.72,L3_-_GND,L4_-_SECONDARY,0.125959,0.126046,-0.321746
1094.73,1861.97,L1_-_PRIMARY,L2_-_GND,0.12584,0.125895,-0.205677
1094.73,1861.97,L2_-_GND,L3_-_GND,0.125895,0.12621,-0.205677
1094.73,1861.97,L3_-_GND,L4_-_SECONDARY,0.12621,0.126266,-0.205677
1165.59,1578.5,L1_-_PRIMARY,L2_-_GND,0.124416,0.124512,-0.353571
1165.59,1578.5,L2_-_GND,L3_-_GND,0.124512,0.125053,-0.353571
1165.59,1578.5,L3_-_GND,L4_-_SECONDARY,0.125053,0.125149,-0.353571
1165.59,1625.75,L1_-_PRIMARY,L2_-_GND,0.12428,0.1244,-0.444242
1165.59,1625.75,L2_-_GND,L3_-_GND,0.1244,0.125081,-0.444242
1165.59,1625.75,L3_-_GND,L4_-_SECONDARY,0.125081,0.1252,-0.444242
1165.59,1672.99,L1_-_PRIMARY,L2_-_GND,0.1243,0.124429,-0.481428
1165.59,1672.99,L2_-_GND,L3_-_GND,0.124429,0.125167,-0.481428
1165.59,1672.99,L3_-_GND,L4_-_SECONDARY,0.125167,0.125297,-0.481428
1165.59,1720.23,L1_-_PRIMARY,L2_-_GND,0.124469,0.124595,-0.467806
1165.59,1720.23,L2_-_GND,L3_-_GND,0.124595,0.125312,-0.467806
1165.59,1720.23,L3_-_GND,L4_-_SECONDARY,0.125312,0.125439,-0.467806
1165.59,1767.48,L1_-_PRIMARY,L2_-_GND,0.124906,0.12502,-0.423114
1165.59,1767.48,L2_-_GND,L3_-_GND,0.12502,0.125668,-0.423114
1165.59,1767.48,L3_-_GND,L4_-_SECONDARY,0.125668,0.125783,-0.423114
1165.59,1814.72,L1_-_PRIMARY,L2_-_GND,0.125398,0.125475,-0.2849
1165.59,1814.72,L2_-_GND,L3_-_GND,0.125475,0.125912,-0.2849
1165.59,1814.72,L3_-_GND,L4_-_SECONDARY,0.125912,0.125989,-0.2849
1165.59,1861.97,L1_-_PRIMARY,L2_-_GND,0.125835,0.125886,-0.188177
1165.59,1861.97,L2_-_GND,L3_-_GND,0.125886,0.126174,-0.188177
1165.59,1861.97,L3_-_GND,L4_-_SECONDARY,0.126174,0.126225,-0.188177
1204.77,2334.6,L1_-_PRIMARY,L2_-_GND,0.129646,0.129555,2.0021
1204.77,2334.6,L2_-_GND,L3_-_GND,0.129555,0.129041,2.0021
1204.77,2334.6,L3_-_GND,L4_-_SECONDARY,0.129041,0.12895,2.0021
1204.77,2535.39,L1_-_PRIMARY,L2_-_GND,0.130247,0.130146,2.22866
1204.77,2535.39,L2_-_GND,L3_-_GND,0.130146,0.129573,2.22866
